Class,gene_18517,gene_18518,gene_18519,gene_18520,gene_18521,gene_18522,gene_18523,gene_18524,gene_18525,gene_18526,gene_18527,gene_18528,gene_18529,gene_13429,gene_18897,gene_3434,gene_3435,gene_3436,gene_3437,gene_3438,gene_3439,gene_3440,gene_3441,gene_3442,gene_3443,gene_6876,gene_7929,gene_11348,gene_14317,gene_14318,gene_15430,gene_15431,gene_15432,gene_5297,gene_5298,gene_5299,gene_5300,gene_5301,gene_5302,gene_5303,gene_14983,gene_14984,gene_14985,gene_14986,gene_19238,gene_11355,gene_11806,gene_14828,gene_4442,gene_10558,gene_10559,gene_10560,gene_10561,gene_10562,gene_10563,gene_10564,gene_1136,gene_1137,gene_978,gene_979,gene_5235,gene_5236,gene_5237,gene_19874,gene_2858,gene_2859,gene_2860,gene_2861,gene_2862,gene_2863,gene_2864,gene_2865,gene_2866,gene_2867,gene_2868,gene_2869,gene_2870,gene_2871,gene_2872,gene_2873,gene_2874,gene_2875,gene_2876,gene_2877,gene_2878,gene_2879,gene_2880,gene_2881,gene_2882,gene_2883,gene_2884,gene_5020,gene_17769,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316
BRCA,2.669185544,9.74528608,10.95323613,10.56591128,7.503650855,8.527879653,9.138092572,8.992587176,9.523299268,6.274082711,0.532765783,0,8.771509278,9.56558956,7.508151306,0.532765783,8.407773363,4.750081208,6.134276395,0.921055421,0,1.693141227,0.532765783,7.173916941,12.31310411,11.95887529,7.866030129,7.434544832,5.199209038,8.447083226,3.436694888,4.750081208,5.181559782,11.61024051,4.399355692,11.10607869,10.16627608,11.50040871,8.645204479,7.985278408,2.858816521,3.375915212,7.559377091,2.669185544,0.921055421,10.20556113,0,2.858816521,3.802720557,10.03077747,11.00401676,10.44536668,9.432013581,7.072223733,8.365408218,9.608326909,4.056193324,5.735172834,11.06935578,10.25860136,12.27953223,9.376856864,11.1165649,6.453930706,3.375915212,0.532765783,5.257316178,6.078148672,1.226631832,1.693141227,0.532765783,2.193393282,2.193393282,0,1.478661236,3.375915212,0.921055421,3.436694888,7.854936933,5.873513016,9.575760456,5.621949289,0,0,0,6.567008414,0,0,0,0,11.61579973,9.598383817,6.152512005,9.723343534,9.406598317,6.265729426,11.89499203,11.60735343,0,3.707259728,0,0
BRCA,1.193897875,10.36189992,10.75296597,10.48833223,7.784098233,7.943517006,10.84491756,8.833895753,9.334507942,7.042502074,0,0,10.38654154,9.991153331,8.235827563,0,12.11620748,1.021550794,8.099305726,2.62075061,0,1.838064302,0.3305584,3.323888827,11.43941536,8.515400231,10.57491514,10.69788847,8.456333878,11.18364158,8.967554827,5.493074061,4.017423112,13.58872635,4.911749097,10.89981761,10.2498127,11.32459687,8.994028087,7.623808348,2.356284692,3.946899258,7.528422854,6.97616885,0.825867018,9.987136083,0,6.237009141,5.836484677,10.63903314,10.31367667,9.933047347,9.847718234,8.089794727,6.958355509,8.766389767,2.032241931,6.546189141,11.48186501,10.84996018,12.47816542,9.611679581,11.53879518,8.680254021,4.911749097,2.844144581,8.145881211,5.868632446,4.148901574,2.120318759,3.872749975,6.918982463,4.727691783,0.3305584,7.449850215,4.269392279,3.654091783,6.534212602,5.836484677,4.148901574,7.182076479,6.534212602,2.032241931,0,1.193897875,8.371371544,0,4.28853575,0,0,10.67987591,8.58671221,8.361237601,11.24232859,10.79560138,3.323888827,14.83848502,12.87016433,1.938436359,1.193897875,0,0
KIRC,3.402858583,9.252412347,9.131856961,12.13575738,9.428418801,9.512463944,10.80320281,10.96291769,8.080375193,8.04226129,0,0,9.88967735,8.344757496,8.458792101,2.331246599,8.615236037,1.328951324,10.08040451,1.815698381,12.14990903,1.005831115,0,0.588900488,11.10868126,8.085738002,8.017220427,1.328951324,8.053252557,11.0675957,6.930406189,0.588900488,4.332987138,12.32082875,5.220778792,10.66984174,9.182796563,11.25956086,8.794610812,9.331293184,1.815698381,0.588900488,6.296892353,1.592732095,2.916992483,4.766096864,0,2.468974238,13.73726847,10.32638454,10.56381594,10.19154044,9.670728825,7.680465018,6.000142008,9.767346922,0,8.163881092,10.72973969,9.871937571,12.30525237,9.065542693,10.37521324,5.011276463,4.534696627,0.588900488,8.187648995,6.342412517,6.259413736,4.368628682,0.588900488,8.575758565,1.592732095,0.588900488,6.869513648,5.278126035,3.711186511,5.906262887,6.581372339,6.000142008,7.268948962,4.140263316,1.328951324,1.328951324,0,5.259261187,0.588900488,1.005831115,0,0,10.14155796,8.817357844,9.042283181,10.63460234,9.931979944,6.725768418,13.4674145,12.6302512,1.005831115,1.005831115,0,0
BRCA,2.80760222,9.981024921,9.040667814,11.3514638,8.52270314,7.474598281,11.05090296,9.980525197,11.09324588,8.074912122,2.062501682,0,10.03930293,9.105898035,5.035909781,0,13.1426017,2.570997164,9.641072712,2.80760222,1.04194383,0.436161839,0.436161839,0,14.41002728,12.69730209,11.16731151,8.106667622,8.938491641,11.67845489,5.181953283,4.664369059,3.739362083,13.62518372,3.347438889,10.97069551,10.27908819,11.93097013,8.996479138,8.515762906,5.353697327,5.276961856,6.479836839,7.133810091,2.062501682,10.38875997,0,3.243714774,5.328567226,10.46634162,9.983036342,9.245849771,10.12297032,8.175220182,5.018732083,8.489081262,3.620164096,7.093359459,11.39674391,10.72837123,13.81873195,10.03930293,12.14950263,9.69060217,5.484579639,1.270289719,8.438600589,8.067332172,3.578141691,5.390585149,4.581706755,10.99760291,6.169039075,0,6.594948579,7.697057909,4.471239495,6.027872831,5.065111272,5.139236176,9.881410731,6.573718374,2.4826418,0,0.436161839,9.446771091,0,0.436161839,0,0.436161839,11.30431139,6.385520771,11.99562937,10.96535863,12.79777904,5.988309765,14.2582274,12.75568878,3.39662533,4.780100084,0,0.436161839
BRCA,3.329970303,11.2754378,10.10039953,11.81238992,9.159538369,8.07063083,11.61314024,9.195121175,8.972138327,8.832519801,1.454965474,0,11.12111256,9.257206316,6.546766386,1.032030294,11.30294731,2.372840689,7.408771293,1.454965474,0.762646467,1.258940968,0,1.454965474,13.59544398,13.64084367,10.01945173,2.466731518,8.103885747,10.79465954,5.647046786,3.602373735,2.929355473,13.59027125,3.379094132,11.08571145,10.28128096,10.96697402,9.031918952,8.759032629,4.833694662,0.431141535,7.704512352,9.558478114,1.781611507,2.716508087,0,2.716508087,4.452740382,9.954014508,10.90621417,9.725669592,11.77960446,8.436778159,5.696333296,9.817634449,2.047782656,7.059128108,11.88924537,11.31798347,13.00612618,10.6533019,11.0854791,7.929359024,4.475506472,0.762646467,8.206115713,10.56980815,1.258940968,6.142832053,5.454215382,8.438226305,4.175269093,0,5.383752669,8.914988994,2.164464499,4.70475026,6.904134822,7.617636428,10.04059111,4.645753528,4.999950407,0,0,11.31167453,0,0,0,0,11.00438903,6.549183981,11.5351976,11.47557132,11.07154281,9.036709371,14.89263293,13.27282221,2.5548835,1.627513457,0,0
PRAD,3.008128286,10.64595559,10.18727783,11.72766098,8.969262754,7.198454864,11.87961771,11.44500967,9.843183032,8.920739904,0,0,9.861294763,8.333562379,6.126915055,4.495049131,7.897627674,0.50019018,6.018389372,1.801779482,0,2.474721569,0.50019018,3.215430102,13.85140745,5.699715414,7.250431073,0.870897309,7.905128229,10.68424894,4.065916918,8.251581822,6.045796786,13.07592198,5.893204438,10.52050082,10.03318896,11.6400777,8.656081579,8.890823612,6.397440189,6.383185866,6.950340096,4.265631923,0.870897309,1.801779482,0,6.339554309,5.058528641,11.3419135,11.44629242,10.48089116,10.49711334,8.469649957,6.608222289,9.683668386,5.195359411,11.86718992,11.69015516,10.65895228,12.61252298,8.926894893,11.1652085,4.866942587,1.619225178,1.619225178,7.958981835,10.89577974,0.50019018,0.50019018,5.628989342,11.47849157,1.165622567,0,5.767135674,8.712753962,3.008128286,3.080589449,4.738454408,6.875939753,7.646285085,5.290085219,4.468290056,0,0,9.843833137,0,0,0,0,9.620509435,8.052029996,12.60390447,10.66301544,11.05964189,11.68235383,14.37902632,12.99283923,4.234202389,3.607555209,0,2.474721569
BRCA,3.357481628,9.469660131,12.27918107,12.2812143,8.9203469,6.904989795,9.976191767,9.284944368,9.596256857,7.232603201,0.356481902,0,11.98761221,8.999114951,7.035986737,0,8.513234114,1.566571641,6.814486336,2.029700234,0,2.125485797,0,2.455386407,12.04347506,9.161154563,7.208195333,10.63782033,7.588242404,10.51691143,7.641871119,3.001297842,3.706243201,12.85523252,4.177726483,11.07610743,9.938770961,10.89642323,5.330572741,6.82522594,2.125485797,0.88041126,6.803666185,3.001297842,1.697017585,10.42842299,0,2.841248571,4.617316117,10.46695334,11.12490967,10.14497682,8.927007529,8.025399833,6.420334177,9.153364558,4.966762677,5.661381926,11.40317717,10.28053881,12.05340327,10.15102923,10.00912879,4.423652119,3.396406129,0.642100805,6.184952681,3.736897065,3.79631741,1.697017585,1.423147853,4.285335631,3.79631741,0.356481902,5.226412193,4.243250163,2.215305839,5.87625908,7.444749879,4.109084699,8.978421605,2.841248571,3.2339954,0,0.642100805,8.603329616,0,0,0,0,12.00404837,9.512920171,8.941886855,9.35083313,9.527240447,6.434429739,15.16923605,13.7423726,0,1.263875733,0,0.356481902
KIRC,1.616734085,9.89651254,9.253540244,10.9635247,9.108025177,10.07203879,10.65718445,12.31419519,8.670571278,8.009162389,0,0,10.22893891,9.410020917,8.091943083,0.427069755,9.388680342,1.770321635,10.63547327,0.427069755,10.37381131,1.90912024,0.427069755,0,10.52176727,6.884109451,10.43790809,2.702989923,8.024513613,10.92876263,5.8366513,2.453675602,3.545795433,12.69329528,6.478722708,11.01870093,8.824293707,11.42461247,9.70080208,9.657768607,0.427069755,7.350903832,7.375056813,1.616734085,2.915520901,3.95119611,0,6.031573846,13.72839886,10.46845095,10.43216604,9.957762279,9.667578169,7.799857937,5.993081041,9.6833789,0,8.655859831,10.78492107,10.24131585,11.98722848,9.598742967,10.94271975,4.903790281,4.689405402,1.023894043,8.588969427,8.315616041,5.969482074,3.668119125,1.023894043,8.779758746,3.458080099,0.756083908,9.2247566,3.851439235,3.587737019,7.050806399,6.249724068,7.069422914,7.024330762,4.187736081,0,1.249688045,0,3.364670476,3.668119125,0.756083908,0,0.756083908,9.340430971,8.578674597,8.037810486,11.75978834,10.5588129,6.061646608,13.56872806,12.24881706,0,0.756083908,0,0.427069755
BRCA,2.083111227,10.41783142,10.96395812,12.26109295,8.652533102,8.428096318,10.16250463,11.32764246,9.273821237,8.622685148,1.613531653,0,10.74271364,9.455329275,7.663059924,0,12.84739997,4.826243392,8.573378314,2.436801474,0,2.513162249,0.912956381,0.912956381,13.31568736,12.43968546,11.65348105,8.602071551,8.655695287,11.50303562,4.811198701,4.528058659,4.668238285,13.55022973,6.248764413,10.89048469,9.793925137,11.06610938,9.650209874,8.53383196,4.309947398,1.122473941,6.114273313,3.707734598,1.867342995,13.01500205,0,3.832191277,4.717484508,9.773856254,10.6682202,9.143255649,8.972052144,7.747850588,6.527165757,9.470370103,6.070719908,7.542281269,11.8916736,11.03488148,13.52894242,9.19197958,12.38984641,9.74775662,4.684841174,0.372172052,8.490810773,8.697200424,3.112966965,2.720606811,5.551805143,6.536343586,3.421102088,0,8.097020789,9.547856579,6.259888232,5.358378678,5.808189383,3.946749572,9.847444206,6.629339133,1.867342995,0,0,9.446835177,0,0.912956381,0,0,10.90628183,9.817172345,10.12231034,10.51764971,10.16988743,7.699648794,14.85195396,13.30934845,3.707734598,1.305386906,0,0
LUAD,1.337939394,10.08250834,9.916809513,11.62217082,10.01381117,9.310776354,11.51100641,10.1106921,8.575323677,7.788000477,0,0,10.20240548,8.934159676,7.041812447,1.718876685,12.8366382,2.019986512,8.626417233,4.753497571,1.718876685,2.268943349,0.818768773,2.666211218,11.54460227,7.015047014,11.35943661,8.809510912,8.171136757,10.81873395,6.557668938,7.160809288,3.547844628,12.97215054,4.871148741,10.34141875,9.159026154,11.18485675,7.94383344,8.08446295,2.268943349,2.830153894,6.330020516,5.426828302,0.818768773,7.361803444,0,7.912158824,5.572904823,10.5111893,11.25553024,10.64379307,9.089919165,8.080396514,6.557668938,9.919086778,1.337939394,6.383802772,11.46807924,10.71305996,12.5345485,9.061319884,11.90250702,5.374653502,3.724988534,0.818768773,9.482330004,6.497950807,3.547844628,3.233182488,4.712050953,8.205148107,3.547844628,0.818768773,6.383802772,11.31816429,3.110931122,6.804415014,7.979207953,6.723285505,8.777219145,5.662666952,1.337939394,0,0,8.510313193,0,4.024922449,1.337939394,0.818768773,9.949501375,8.263696428,8.713008392,10.29567711,10.58545083,6.53407717,15.31436374,13.46691766,3.882740856,0,0,2.019986512
PRAD,2.558586021,10.25974326,10.01347622,12.57148484,9.655414444,7.712155532,12.22240852,10.26166009,8.486267886,9.171284401,0,0,10.55744455,8.202016046,7.858994257,4.638826855,10.29199946,1.061430601,7.381638118,2.091158193,0,8.863176524,0,3.569199413,13.69983269,5.492548628,7.933560836,0,8.289820636,10.634929,6.328186617,6.118490549,4.759528713,12.61049891,5.18293458,10.47775827,9.808404359,11.73289665,8.425992127,8.747535099,5.873042932,3.356017005,6.6813087,5.938429301,2.911058766,1.061430601,0,9.426174583,4.200951556,10.07913807,11.2339851,10.36694506,9.588755855,8.204678731,8.314655745,9.757680019,5.023330768,11.30077581,11.70075181,11.5197984,12.87704251,9.505984191,10.94637997,8.370212242,3.501579268,7.386328128,8.289691553,10.89748247,3.430633191,0.626205483,7.674269963,11.92358747,2.685895309,0,6.770194755,8.317118618,3.194118579,4.870902239,5.925586483,6.833434086,8.091377201,8.674577171,1.666256674,1.666256674,0,7.999385597,0,6.18465917,0,0,9.744943128,8.23882029,11.96339826,10.47556119,10.67384789,7.619501049,14.34824404,13.29731754,5.18293458,3.194118579,0,3.356017005
KIRC,2.686500527,10.57410151,9.826658115,9.321150182,9.044230167,8.882896721,11.11247209,10.87149716,8.518822296,8.00870873,0,0,9.23145881,9.3509436,7.119335425,0,10.60556285,1.574004598,8.469377265,0,12.60864525,10.45823229,0,0,12.00257595,3.685222546,5.765166069,0.991753112,8.808497676,11.86958613,7.819623482,0.579469817,3.072911838,13.0935001,2.445938537,11.14306428,9.637264267,11.41265452,9.353126972,9.523654082,0,3.984543781,7.609296957,3.444441794,2.157108404,1.795600729,0,9.829795661,13.11632609,10.21092699,10.90312114,8.58159981,9.19176743,8.833725017,6.80383406,9.466335501,8.753380569,7.081659187,10.93515768,10.59499634,12.7169459,10.29470115,11.0138321,7.670082597,2.30873947,1.312026157,4.8667102,8.577870633,9.71059294,1.312026157,0,5.670327667,0.991753112,0.991753112,6.483533658,5.231866288,3.792043218,4.628021145,4.507788299,6.530574886,8.3476878,4.68458313,0,0,0,0,0,0,0,0.579469817,9.880610536,10.03336794,7.092143997,11.2590547,10.73923211,6.092268761,14.0218215,11.85387093,2.30873947,0.991753112,0,0
BRCA,1.433012839,10.67904899,10.01911809,10.1167858,8.733388238,7.655466324,9.421498934,9.692209223,9.389855012,6.59444106,1.185929959,1.122540203,10.09508049,8.981612945,6.045705065,0,11.58908931,1.433012839,8.242097512,2.70606634,0,0.510961919,0,0.510961919,14.29268111,13.0913329,10.40378963,3.59106899,7.583759754,10.19052844,5.577543635,2.608903843,1.991027447,13.28162002,2.137601886,10.69244987,10.67867056,11.75030921,7.12913874,8.404724341,5.197822154,3.59106899,6.330585289,11.06610265,2.270618641,7.290599495,0,2.137601886,4.52993336,10.05510616,10.67154991,8.386517826,9.637829384,8.009666288,7.726674572,9.377002247,0.887603252,6.817418605,12.14602446,9.593275329,11.7974143,10.25165993,10.81391744,8.334277755,3.112800201,3.689410993,8.864675216,7.985671194,3.539270499,2.70606634,4.419653494,10.36619105,3.689410993,0,4.680999407,10.52692954,1.433012839,5.877859563,8.126177883,4.026906266,9.143245443,2.270618641,7.783443558,0,0,12.2821328,0,0,0.510961919,0,11.18517897,5.525245163,11.07266857,10.76964779,10.9540436,7.201751467,14.36554328,13.3916061,2.882740856,1.643948519,0,6.38295597
PRAD,4.895501366,9.487936478,10.7487631,11.49003857,8.37411355,7.208507506,12.51533025,10.03739595,9.581823857,11.17068247,0,0,10.87802792,7.267404706,5.619093094,5.430248469,8.272335851,2.029240839,5.766041192,1.610983471,0,4.036441791,0,3.943180572,10.69614165,4.429334762,5.464217354,6.623405999,5.793021888,8.718231463,3.356932568,7.115376641,4.895501366,12.12031889,5.623006465,10.41058915,9.698791469,10.3697282,5.395460446,8.360649591,5.845512632,4.429334762,6.104359726,4.560739407,3.034039594,4.036441791,0,6.832915324,3.204500719,9.611758872,11.52264528,10.68447688,9.298525439,8.044317611,5.529845928,9.633118748,2.353097411,7.178127008,11.46299808,10.14733214,14.0675268,8.657132629,10.62753388,6.896489835,5.681932706,0,8.110164851,8.37411355,2.353097411,3.356932568,2.029240839,8.899849319,4.358853362,0,4.429334762,7.902863468,3.204500719,3.034039594,5.871060005,6.342138688,8.902947858,7.682510094,1.019559595,0,0,4.792308773,0,0,0,0,10.23602615,8.033048513,10.17708312,9.516547074,9.957666527,5.623006465,15.00386045,12.25285167,2.353097411,3.204500719,0,0
COAD,0,11.69792321,9.369780534,9.780707074,9.472329359,9.172830007,7.343825291,9.016749799,9.772835797,7.100210276,4.05883598,0,10.22028158,8.101818134,7.085817656,0,7.924533437,1.85239842,8.004939527,2.163917311,4.995344313,13.5646854,0,3.570365777,14.34841004,2.734915511,6.341110474,0,6.823660208,9.656299717,2.734915511,3.857005603,3.278475478,12.25436433,6.211559332,10.74811736,9.336178485,11.44446623,3.813011549,8.304059216,0.521251795,0.9032697,2.993257704,0.521251795,2.016567633,14.20698381,0,0,2.912170803,10.21311637,10.30261608,11.07963145,8.656532123,8.257632986,9.019170924,9.255274114,0,4.975524722,11.58964178,10.92837773,11.33328955,8.041144398,9.544724929,2.016567633,1.454544418,1.85239842,5.879637158,8.953570813,4.235872547,1.66712006,0.9032697,7.627139871,0.9032697,2.163917311,1.66712006,4.508327229,0,4.423100779,5.768861835,4.640054011,8.483158758,4.783729033,0,0,0,0.521251795,0,0.521251795,0.521251795,0,10.71189063,8.433176463,10.02502879,9.852412466,11.77751013,2.297631643,12.84183949,13.10358615,1.205079666,3.981459968,0,0.9032697
BRCA,4.114766793,10.13558104,10.29596404,12.81751534,9.709657674,8.456789725,11.09187831,10.75075722,9.048958159,8.13029255,0.877508689,0.750435,10.63780222,8.246203792,6.599140719,1.628960189,12.12829405,3.020751089,8.602179216,2.374594387,0,2.486559928,0.877508689,3.519114115,8.366357188,13.70193453,10.35893685,0.877508689,7.727695867,10.71132282,6.572612317,6.705853526,3.620797521,13.27737168,4.482060909,10.94307886,10.36170257,10.88070848,10.20731943,8.172767515,5.759163825,2.120584186,7.49978212,8.591260525,2.120584186,5.257542476,0,4.729753962,6.18975934,9.845607657,11.39831616,9.81128959,9.054647727,8.437756233,5.643120228,10.24612302,1.812087435,7.666593285,11.43999187,10.53042585,12.85663367,9.210576378,11.09794652,8.086534338,4.99888599,3.519114115,9.016677381,7.462600426,2.120584186,3.804889931,5.304138638,10.58609855,3.761029907,0,4.398630837,9.323275484,4.960609011,6.104563112,7.232996451,5.530045765,10.57505701,5.036173613,3.804889931,0,0,10.43550359,0,0.877508689,0.877508689,0.504467853,10.01002451,7.713379641,11.38369889,9.989380307,10.51441819,8.057358205,14.82460578,13.55573948,2.590482259,3.570851483,0,0
BRCA,4.217292766,9.945629648,9.947899886,12.93751176,9.98669535,8.229847446,12.16871285,9.550879507,9.379826703,7.561593447,2.209047794,1.628260338,9.979310861,8.653604652,7.43459487,2.362161258,11.11953126,2.742954757,7.459210279,1.025241461,1.352193538,2.626836261,0,1.025241461,13.00302416,14.90472869,9.161152043,5.258228698,8.374135291,11.13156762,5.296736375,3.214544494,4.571525131,12.99032205,3.569381719,11.00464183,9.421808171,11.18771703,8.281165022,8.593006353,9.243547703,2.037733627,6.611827465,11.73943466,2.362161258,5.572598675,0,5.198466651,5.882131902,9.398914668,11.58098397,9.387653336,9.00565823,7.668239704,6.944507097,10.79952448,4.66280365,8.094315255,11.64511349,10.98008244,12.90370112,10.25708136,11.88219214,8.926518387,3.505052501,2.850399397,7.962791919,9.568693391,5.136121646,3.367105429,5.070960282,12.10782516,4.539766787,0,6.424552636,8.789771629,3.437720451,5.296736375,8.949359838,5.136121646,9.747014727,8.651751336,4.134672738,1.352193538,0,9.924267679,0,0.601886645,0,0,10.48521548,7.935595289,10.53137171,11.42022868,10.68986697,8.314388379,13.48908277,13.15109108,1.843340717,2.209047794,0,1.618567571
BRCA,2.260567694,10.03610491,8.83293747,12.33592345,9.377013095,7.965091625,10.40262839,8.12683351,9.990387652,8.762544821,1.250233981,0.711671103,10.01318307,8.364165304,4.864002855,0,11.14839396,1.250233981,7.387965606,3.546709289,0,1.024390606,0.427284346,0.756510956,13.1694553,13.29400322,9.129584406,2.625410777,7.040508917,10.20149909,2.916381099,8.686125798,3.213036155,12.96272975,3.745183539,10.53286239,10.19345144,10.92080688,7.764719022,9.07530532,6.534380706,2.454491777,7.945051651,8.635754391,1.617439548,3.852358467,0,1.250233981,3.919635647,9.920440695,11.1045791,9.120678526,9.402956616,8.096267125,5.439596544,9.526778948,1.771040414,8.388116333,11.1580037,10.39930997,12.83290386,9.789823785,10.40555634,8.456247621,3.265691926,2.98079307,7.408601481,8.119698548,1.771040414,4.461214213,3.213036155,11.41045135,3.042451732,0.756510956,4.318967534,8.228159709,2.036468167,5.016518606,8.851361773,5.837627933,9.267500685,7.504834874,6.647833982,1.024390606,0,12.45114928,0,8.687333688,0.756510956,1.024390606,11.19538451,6.106591205,11.30676235,10.42377774,11.0702954,7.21800615,13.54513341,13.43071389,4.527408193,5.091361332,0,1.617439548
