Class,gene_18529,gene_13429,gene_18897,gene_3443,gene_6876,gene_7929,gene_11348,gene_14318,gene_12300,gene_15430,gene_5297,gene_14984,gene_19238,gene_11355,gene_11807,gene_14828,gene_15431,gene_4442,gene_10561,gene_1136,gene_978,gene_5237,gene_19874,gene_7573,gene_2865,gene_5020,gene_17769,gene_10983,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316,gene_6222,gene_16407,gene_17205,gene_19269,gene_6593,gene_62,gene_17706,gene_12277,gene_11379,gene_8332,gene_17955,gene_17549,gene_14036,gene_4315,gene_10389,gene_5804,gene_8197,gene_11751,gene_15834,gene_6225,gene_10263,gene_11627,gene_19464,gene_10565,gene_6671,gene_1281,gene_10077,gene_6224,gene_5045,gene_3568,gene_14850,gene_14083,gene_3593,gene_16448,gene_503,gene_4539,gene_19536,gene_10572,gene_4997,gene_6909,gene_17121,gene_9057,gene_10388,gene_13486,gene_2862,gene_8847,gene_17399,gene_18475,gene_15305,gene_11867,gene_13049,gene_6467,gene_5040,gene_6784,gene_13721,gene_15972,gene_8725,gene_19663,gene_15467,gene_4066,gene_5660,gene_1588,gene_1589
BRCA,11.06458785,9.322795705,6.686654593,14.40284553,13.51616785,9.163614457,11.18802006,10.9482285,5.849268723,6.636599971,13.49287965,2.232906301,2.742760787,10.43548275,10.71890955,8.218771483,2.680076759,5.411524546,9.585882677,4.553944099,11.88930241,12.15889997,7.576522138,7.462387752,10.04401154,9.003191811,9.114075458,10.87466635,10.65640699,10.35623186,6.212610191,13.15986345,13.66340244,6.394476414,1.437281013,0,3.95591721,10.92433004,9.1571549,2.142772841,11.49978611,12.788388,2.614521398,8.354205296,8.022112544,12.51660124,2.742760787,1.437281013,10.04596438,7.333361115,3.95591721,10.55851638,3.254034633,12.88417624,3.337668282,11.50488353,8.705573642,7.098832188,11.01603521,12.74937294,7.244068843,1.712551762,11.01643225,1.581447665,4.794920072,4.426050012,12.42098129,9.715615427,6.097368501,8.673743674,7.157336829,11.20620853,8.950205934,8.617342567,10.05911458,10.92749651,10.01929882,6.479778648,6.980230993,11.89610909,10.04636009,1.832728018,0.361431504,8.465280694,1.581447665,9.713659733,11.31528545,4.306604934,3.11874178,2.071282148,3.597221268,11.11045068,2.046630748,8.461790463,0,9.099923721,14.2875176,9.949994456,7.993968667,8.278189239
COAD,11.57487731,8.284555774,5.046993,13.74394028,4.381241836,4.010394949,0,10.42385126,1.938925593,2.256678579,13.02340611,0,6.929861995,7.791781519,10.06716543,0.959547614,4.593712308,2.836085712,5.12971164,0,11.08135028,9.512412585,1.273277161,6.231921954,6.957543201,7.068316112,9.237783578,10.84320659,10.20055536,10.22354322,2.516948057,12.94563587,12.99179463,0,0,0,0.558169655,13.41372047,11.53731063,0,10.76468917,8.94880815,6.861173775,8.722298657,7.194648525,9.364149979,2.106549331,6.935436174,7.629189025,3.174757941,1.53081987,8.723957814,1.749233898,13.073596,2.928484028,10.80296058,6.370153816,0,10.89565859,10.55736797,2.256678579,0,9.237783578,0.959547614,2.516948057,5.985327369,10.00287126,8.491849089,5.427626285,8.794675788,10.43033755,9.530033666,9.777603822,9.349599704,8.788522589,10.93378654,10.20863674,5.633832226,11.1271625,9.323243954,10.39478421,3.781768856,0,9.134867789,0.558169655,8.510653415,10.3861535,3.967482203,0.959547614,1.769390919,0.558169655,10.43865672,1.273277161,10.60627565,0,7.656467768,11.5681604,10.73900421,8.944665215,8.308398193
KIRC,10.14162182,8.721403422,7.262799573,10.69621122,7.323126837,9.537515453,1.925201919,11.07515153,3.688314661,6.13440373,12.38615889,1.631569968,3.176976944,3.939170148,10.90165132,2.471603687,9.006805728,13.2207577,10.14785361,1.262433158,10.49519547,10.44358593,3.836954203,8.356051349,8.766131326,9.002876884,6.688250309,10.69590684,10.7161421,10.25785923,6.63846922,13.9603097,12.65662373,0.765110362,0.432638773,0,0,12.45112609,11.72498274,2.377651299,11.10660874,4.33883798,0,8.923009493,10.00504904,9.710088351,0.765110362,2.471603687,11.34309131,7.705611654,2.559834397,9.755965781,3.726940178,12.07130481,11.32314486,9.970623614,8.873305681,0,11.48610092,14.68061775,8.572965438,0,10.60682158,4.435281879,5.237368684,2.052311549,10.89848047,9.687013433,6.455097028,8.60312187,6.693026894,10.30368944,13.37124574,5.740423014,9.488484883,9.494793596,11.19384565,8.237343825,8.027120868,9.67162775,10.3484958,5.652876515,0,9.626380727,0,10.72033833,12.18282883,6.555070693,2.621805735,4.389071144,6.211325704,10.54838846,0.432638773,7.995834974,0,9.457241323,10.8283428,10.04701482,7.489591102,6.277863898
KIRC,9.869616976,7.976289162,8.599593034,10.64399144,8.058771055,9.92170856,1.041453272,10.61167036,3.719282027,5.522918873,12.04051919,1.041453272,3.466522715,4.164585175,10.15586811,6.739227049,7.967162842,12.49025172,9.182322341,1.866274992,10.14646685,10.3786525,3.533986875,7.809350129,8.608498793,8.414714829,8.184800975,10.66436728,10.79170014,9.988613686,8.04438319,13.09738365,12.51041309,0,4.601904468,0,0,11.95503594,13.69397692,2.233949398,10.50906239,5.454926005,4.325537527,9.351970572,11.06653996,8.956617191,2.526694846,3.660129991,10.94324007,9.730062491,5.738440897,11.08417724,3.159887479,11.26664601,6.338151611,9.674158717,9.09845851,1.041453272,10.46868513,14.18348807,9.310490091,1.041453272,10.18568075,4.693263915,3.776114519,1.041453272,10.69830531,9.054626023,5.522918873,8.532788377,7.438692066,10.52468862,11.54708732,6.114012971,10.36251372,9.450190559,9.520481181,9.448006834,7.666351842,8.908176426,10.87292108,7.266130621,0,10.17316492,0,10.60971434,11.62101703,4.504366151,2.233949398,10.17435149,7.732459158,11.46332001,0.612777105,8.536903808,0,9.466470102,9.632444542,8.958152475,7.15803401,5.848527801
COAD,8.178102103,7.940560266,5.398032214,14.40767274,3.813575993,4.935638895,0,9.80045829,1.667574266,2.017031081,12.31942939,0,2.017031081,10.74653112,10.69328657,2.298130404,3.622824955,2.533289235,8.630441876,0,10.79293667,10.81993956,1.852837834,4.976111555,7.240276162,7.671526914,9.228919676,11.27554838,10.27764774,11.67490285,2.420482402,12.45592565,13.54425208,0.903578215,1.205455074,0,0.903578215,12.88100878,11.54703429,0,10.7004744,5.698663,4.301594962,8.300686595,8.7429359,9.454256105,0.903578215,8.968038897,6.818709985,1.667574266,3.402954059,9.955931736,3.1434424,13.13090674,3.279025492,11.21263013,7.119003346,0.903578215,10.98490972,11.16473726,3.070561067,0,10.26800389,1.205455074,2.533289235,3.51707408,9.250736608,8.324392096,5.433927558,8.175933719,12.00387626,10.6237352,10.5447906,8.408130149,9.122512249,10.52489427,9.978481669,5.462696936,9.937429732,8.737325096,10.97058048,0.521452826,0,8.616107698,0,8.725502596,10.26927866,1.852837834,0.521452826,0,6.031922259,9.94445878,0,10.49255424,0,6.495803872,12.14680412,10.07654841,9.534363196,8.587004872
COAD,11.56279096,7.811676528,5.665165342,13.1201439,4.834721327,3.125899023,0,10.40470518,2.282350839,9.17083141,11.79822472,0,4.412097268,13.9357728,10.24502972,0,3.125899023,2.658554261,9.543826437,0,10.81806284,10.74562391,1.292369492,5.326623631,10.53642208,5.161186314,10.88666445,10.2689513,10.07712281,9.948304441,4.040796014,10.99785691,12.82045223,0,3.203608374,0,1.292369492,12.27919559,9.74808716,0,10.32545163,9.247365037,5.273560647,8.557827441,7.528063348,7.446504379,0.975410079,5.443344741,9.120383047,0.975410079,0.975410079,8.710541284,3.34748141,11.59649262,3.478311767,10.26215359,5.821597978,0.568615877,11.00023949,8.929178503,4.12309503,0,9.606856736,0,0.975410079,6.808784028,9.781731815,8.608705767,4.707127178,8.914809656,9.591554136,10.49970639,9.087449581,8.605131303,7.767575352,9.906069829,10.89290705,6.808784028,7.316996479,9.060290623,9.975561406,1.292369492,0,8.29259772,0,8.721974113,8.217201629,4.040796014,0.568615877,0.986010384,4.507103249,9.931985852,0,9.86630065,0,6.326017743,9.159906647,8.142832053,8.529817043,7.006028672
PRAD,10.40553507,7.860193089,9.019237656,13.19273973,6.579169586,8.107578031,3.119289768,8.993929052,5.517281993,6.344102352,12.93448886,6.563955847,3.06269163,3.548251652,9.757516688,6.407976402,9.884394921,5.200586743,9.381510506,5.239409499,11.04892275,10.49582505,5.474530143,5.033920701,9.383678376,8.475968458,11.50613895,11.11369659,9.007111387,10.14214536,8.55760155,14.98921264,12.98355123,4.62862197,2.506043319,0,2.325386415,11.26051383,10.80546981,0.738724609,10.08645472,13.43945432,5.349973822,7.203945025,8.481375641,9.576053458,4.506614636,4.667103024,10.09925575,3.373119196,2.325386415,11.27860626,4.200465119,12.01389838,8.577942366,10.62788038,7.283505123,2.740625394,10.08910615,10.79979967,12.36862104,0,9.991564361,1.002162421,6.098760618,5.264720322,7.958483116,8.666071291,4.252006846,7.385103115,6.86813113,10.5101114,9.320958458,6.055902769,8.798711555,10.49948716,9.468505935,6.962340793,5.934971695,9.537629986,10.30389488,0,1.002162421,9.572256835,0,10.6517603,9.454671488,4.277099524,3.92939335,3.638166538,7.574139362,10.64996567,1.224842921,7.870537339,0.738724609,8.006163354,11.91893775,8.743514968,6.830306037,4.173990873
BRCA,10.46930603,9.001788171,6.923612728,14.86494541,13.06986593,9.14730161,4.674025563,11.49732295,5.551882028,3.29351763,12.8272772,9.004442402,3.659376595,8.742673222,11.27131712,5.114691845,2.347127025,4.357333824,10.18084157,4.142960676,11.61437858,11.66471393,7.247386401,5.932224203,5.27559563,6.715454127,10.19677423,11.17060737,11.30560009,10.55864074,6.989831571,12.78964775,12.20865808,4.691690486,2.735608823,0,8.308511961,10.06321979,8.642925351,1.36305891,11.56162208,13.01622503,0,9.436998803,6.523957075,12.13239691,2.156752554,2.592492917,9.496622129,5.976127597,3.921331591,10.0920832,4.168409376,12.97675384,4.443255217,10.76695122,7.253346413,3.041365655,11.77549506,10.69707181,7.180157809,0.394514142,10.75728166,1.813811968,1.937419727,3.041365655,12.62467439,8.523487467,6.208595292,8.65760428,2.051267681,11.13816299,10.0109756,8.257533991,10.10665454,12.09793336,10.4864831,8.213891592,6.087061801,11.87644021,9.435689011,0.703898038,0,10.40785195,0.394514142,8.239636714,11.1049656,3.763262835,2.715717689,1.953898433,2.255077682,11.52883012,2.51525829,8.261977357,0,9.806797702,14.69218503,8.176746622,9.925382345,6.165001428
BRCA,9.755566945,6.848560349,3.986574765,9.109854155,13.71857569,7.558749779,1.331418598,8.968514165,4.336947446,7.092503458,13.18478858,0.590242708,1.007913082,12.21470767,9.474188596,1.007913082,2.598150786,4.10233899,8.595078416,3.599460628,10.6478811,10.18758714,5.981336661,4.300401984,13.09189649,5.015314688,8.883049514,10.33207013,8.952409287,9.675780654,6.810083156,12.91024172,13.42327352,3.715036722,4.969495889,0,11.44572877,9.676672912,11.7783893,1.59550366,10.24341203,13.18705818,2.011853406,8.217875325,8.88830794,11.92812971,2.820914167,5.922433362,8.20310325,1.007913082,4.336947446,11.39806493,2.47238379,11.7665082,4.506957317,9.336580199,5.037689706,2.011853406,11.779428,11.280243,6.103035971,0,9.107211844,1.818646083,2.47238379,3.473812882,13.50790611,6.328490035,5.263319911,7.491452292,3.591607615,13.07244081,9.093927205,7.180605395,8.364484887,11.06360405,9.206836108,6.70215883,6.310225588,11.73411684,10.39463418,1.818646083,0,8.50761231,0,11.2843383,9.772250233,6.337536274,0.590242708,2.389897162,1.59550366,10.94727165,2.182247345,7.118982589,0,6.441886791,14.08756229,9.417728067,6.680985347,5.059723
COAD,11.39479493,8.259220692,4.495976512,14.27160163,2.457068911,6.60817201,0.806117796,10.6219145,4.45668132,3.206877612,12.92392353,2.457068911,2.641430424,6.574576877,11.00746884,5.697612597,8.616427542,2.804879608,8.818898481,2.245647774,11.03037057,11.71275912,7.70276142,1.698440756,11.22247494,10.6219145,8.099105807,11.41153747,9.934494387,11.23238495,2.641430424,16.3890868,12.69799052,6.60817201,0.806117796,0,0,11.23552364,10.19156512,0,10.88205454,9.240891483,5.873682799,7.910019052,6.924919366,9.799233045,1.698440756,4.597149742,9.078607166,2.457068911,2.641430424,10.24101785,3.206877612,12.66028788,3.855302061,10.64570346,9.070595949,1.320195821,10.70188689,10.8068879,5.052485453,4.45668132,10.75533827,0.806117796,5.11614015,3.997301441,9.55554202,8.854326102,7.49098722,8.201697566,11.02160465,10.65912181,10.06924835,6.775221779,8.745318018,10.46956042,10.0872374,5.697612597,8.055119716,8.425484482,10.87229011,2.245647774,0.806117796,8.627391614,0,9.520683497,11.05122934,4.126568198,2.641430424,1.724824869,5.497027889,10.16829604,1.698440756,9.399600505,0,7.544029372,12.84407803,8.826052674,8.525579534,7.733530599
KIRC,9.88557589,9.104221323,4.543347399,12.33049678,6.391900011,8.859593797,0.778460921,10.65579902,9.161210001,5.255349658,12.59418462,2.74899785,2.586692697,0.778460921,10.96392201,5.827666619,3.461305904,14.83903644,9.856928128,0,10.54205487,11.64088659,5.083387843,7.198916449,7.307137042,10.43579525,5.359563337,10.77778955,10.70361812,9.917938901,7.688551058,13.85310483,12.30257895,2.403758537,2.894875955,0,0,13.31595618,13.8140116,0.778460921,10.80284752,3.02734871,2.74899785,8.186931329,8.788816195,8.741598441,0,5.674446527,11.74647653,8.132808157,4.064951812,9.837118564,3.718109509,12.83198211,12.21802735,9.436091029,9.362750405,1.281312491,11.89015406,14.36400466,7.708428677,0.778460921,10.46674946,3.461305904,5.845723372,0,11.70966543,9.504465469,4.741526311,7.443805539,6.276829757,10.81148709,13.357552,4.00193732,10.31623627,9.236705467,10.32189428,7.364616203,7.089508744,9.26381847,10.37803469,5.255349658,0,9.113567678,0.778460921,9.623065744,11.24871627,3.364432358,5.06377903,9.034339538,7.808488023,10.31946891,1.653472812,7.051121914,0,10.28763159,9.972376743,6.475454591,7.011674533,6.509835165
BRCA,11.48838747,8.983472493,6.854843455,13.48712403,11.37716172,8.998127791,1.196607044,10.88260484,5.608915667,10.0731106,12.92616625,4.940909054,1.841570637,0.718964336,10.35867318,3.864522941,5.608915667,4.521289491,9.077899882,4.100128259,9.800620068,11.34492279,8.695008999,4.302604198,6.409039555,8.560772264,9.005399988,8.966805351,8.21680405,9.502155538,6.131782895,12.68496334,13.38200251,5.608915667,3.658542836,0,6.88960739,11.28567963,11.05589925,2.768501947,10.58424849,10.06007441,6.196752597,7.475757746,9.17783061,12.22748659,3.658542836,6.118432407,9.424264985,2.080657663,4.940909054,11.22354925,2.624802765,10.94350382,7.34428703,9.847907675,5.992349245,6.283058711,9.253074532,10.63904219,8.894229654,0.718964336,8.597326316,1.196607044,5.917228847,7.899211891,10.42796228,7.693988677,2.465190888,7.586569609,5.029174568,8.418211035,9.702243693,7.024574558,9.117030053,10.55480946,7.576847101,6.294977243,5.992349245,11.3319638,10.53735431,3.864522941,1.196607044,6.021335362,0,8.976088636,10.3550427,4.153472992,3.73752453,3.652624161,8.122972904,9.910252963,1.554834396,8.029762065,2.465190888,8.260006832,13.74758461,8.936690935,7.255585706,5.854182706
PRAD,10.18225778,7.819949134,7.458283564,13.2275272,8.588557242,8.515597348,3.021319814,10.8354899,6.487868968,6.256684239,12.87017204,4.834271303,1.754032318,3.574828124,10.44499415,7.049478301,8.194185572,5.74635308,10.00835859,2.11179921,11.16801392,11.64164989,6.393287481,6.547644158,11.51140182,9.871062778,12.5219439,10.3765921,10.40160487,10.51310578,10.27856561,15.86701564,12.87163384,5.212187994,5.31896392,0,3.574828124,11.24733418,10.24961126,0.962882128,11.13124606,12.97534824,0,8.426860163,8.887138348,9.982195024,5.266565435,5.844947998,10.44055776,5.056297389,3.788100998,12.1978095,2.934422143,11.98467835,6.183206603,10.80021235,7.646270682,4.655638049,10.60213281,12.34439023,9.232133079,2.934422143,10.5275552,1.535256711,7.536231671,3.973877566,9.278075378,9.117235297,5.640525493,8.390594607,6.219311815,10.10042581,9.291248992,5.352867966,8.719399089,10.93991708,10.48948674,7.400973336,6.351971013,10.23548774,11.1424964,0.962882128,1.535256711,9.334313515,0,10.27194151,10.69575898,3.51619169,3.642181692,3.216641107,5.496289768,10.84519991,2.841952998,7.536231671,3.103279415,8.430833038,12.47111377,7.338887885,6.832345737,4.420091594
BRCA,8.358523737,8.800861082,4.617609983,12.70886188,5.687332288,6.300711302,11.98975282,10.21881749,2.654779217,8.085228116,12.93296581,1.945794957,2.654779217,12.97153817,10.02761577,1.784503983,5.281598111,5.629132183,8.88285088,7.878424953,11.26315768,8.933026685,6.109615474,2.745237332,5.96652737,7.116177587,11.62957519,11.47500379,9.885678073,10.29472412,5.187937941,14.08378678,13.68386091,1.602884409,1.3950628,0,0,12.1135208,10.04607355,1.3950628,11.56196092,2.09085343,3.483802882,7.78555709,11.66488723,11.33705319,1.602884409,4.21119914,7.939573338,0.859969548,8.586674685,10.39479493,2.830356747,11.89460559,4.780698545,10.82525298,4.39007607,1.152183419,10.24666935,7.81718194,10.55483823,0,9.450081245,4.14628049,3.256633295,7.81978951,11.14065086,9.851722498,3.725184908,7.677712595,5.016910777,10.51240468,7.099126852,10.677288,9.23473841,9.703069545,9.056304434,5.640962128,6.109615474,10.02196547,10.45240599,2.09085343,0,9.584795304,0.493134922,9.963109936,9.746149822,5.93804344,2.874305166,0.505586103,2.910732662,12.64347518,1.945794957,8.668417007,0,8.448781217,13.16458172,11.31806824,9.315385085,8.113096194
BRCA,11.55743498,8.667856653,6.22887255,13.62400719,14.7543656,8.189043711,6.097008143,10.69368732,2.22437991,6.179081044,12.80779966,1.001297842,2.001910306,7.374648286,11.07778375,0.415650514,2.417082872,4.775024195,9.847491186,1.416623592,11.71591481,10.50899309,6.61229499,4.925277891,10.66982403,6.38907803,12.45193228,11.24946312,10.80907676,10.0860035,4.70286806,13.04606673,12.01956641,2.323946455,3.224642301,0,0,9.595604358,10.4772422,2.001910306,11.1871974,13.54172584,0.415650514,7.768495331,7.452677793,11.76863923,0,1.876291009,8.916407971,4.775024195,4.002369483,9.806230599,4.08983709,12.58270653,3.504798335,11.53195647,6.651159351,0.415650514,11.15459663,11.25499315,7.746225417,0,11.10340584,1.738724609,2.665097107,5.075699481,12.71311797,9.726468523,6.868748489,9.026739208,3.17216745,10.72590301,7.983609297,6.536478806,10.91066521,12.31531375,9.770708486,8.024884784,4.607282963,10.73723889,9.037780292,0.737946293,0,8.999701286,0.737946293,9.39197603,11.22329584,4.371635526,1.416623592,2.348742316,2.001910306,11.40589134,3.739308071,7.428778891,0.415650514,8.87391468,13.06108256,7.237726227,9.501705844,7.719046504
BRCA,10.62938394,10.57908961,6.697565339,13.5307599,13.09247472,9.683610494,4.805240856,11.14793626,5.379146131,6.173363332,13.292983,1.484034986,3.370973302,7.540081531,12.22862331,7.573132118,4.62783443,4.912443888,10.52239518,6.05355885,12.20344283,11.44474574,7.526076639,7.2813737,10.26609547,7.462813068,10.1208988,12.09702474,11.76672352,10.87061131,9.897712371,14.25232541,12.85022201,7.08528655,1.28557977,0,0,11.7039079,10.53782021,2.409635325,11.86300147,12.64725379,0,8.682211595,8.496546236,12.58337194,3.6441447,2.082396035,9.850746301,7.951780101,3.685043089,10.61478345,4.7093899,13.45829125,3.602064868,11.16226543,9.383244198,3.46789243,11.77843037,13.18542059,7.761763964,0.443076151,11.46194492,3.155101558,3.420239844,6.47097117,13.13782689,10.17796761,5.989704437,8.901934852,5.681547653,11.89834442,9.744124086,7.642253909,12.25909296,12.27508564,10.43256278,8.785717279,8.12338685,11.48166323,10.14720492,2.82999159,0,9.100155073,1.28557977,9.373113104,11.07143555,7.202594031,3.863086057,1.971736667,2.676222267,11.70359649,4.190124924,7.199063733,0.781485616,9.751964087,14.09215424,10.93108467,9.51878493,8.685996196
LUAD,10.46770743,9.124418611,8.070335655,13.23543837,6.16803022,11.56573044,1.673601649,11.35466262,5.595790071,8.487088351,13.1451966,0,2.09936254,8.822456112,11.15263343,7.996213597,8.450295741,5.571079102,9.748783227,4.769856352,11.96742802,12.42575616,5.96170898,8.532593595,11.13234549,8.262428459,9.486177365,11.19468915,11.79675753,10.99629694,10.36961916,14.23859133,12.9847976,2.09936254,0.629939409,0,3.160145725,10.60209568,8.361820986,1.792397281,11.71594055,9.44766804,5.10431569,8.255982181,10.2231329,11.49619967,3.611691751,3.849458898,11.67557779,8.068617074,4.029532395,12.32674968,6.819795895,12.75224683,3.611691751,10.84368555,10.74932475,1.792397281,11.78135562,13.70486548,7.928115638,2.694947034,11.20175024,1.673601649,7.25940432,6.01764581,12.21919575,9.936218319,7.968096514,9.149670919,7.481694505,10.8438975,11.71711089,5.713368642,9.743725328,11.39613915,10.34279695,7.494391608,8.258566034,14.15613049,11.04963077,3.764823832,0.629939409,9.122292222,1.244156396,12.66869888,12.64664871,5.38512728,6.498182242,3.567399418,8.600306927,11.11981654,4.798522347,8.245609747,0.629939409,7.996213597,15.83793585,8.086162769,6.560016362,5.89025698
LUAD,8.652070549,9.073863068,7.309630961,14.07421674,5.522536023,8.587545017,10.2208257,10.7677541,2.295781789,9.755181355,13.81427202,0.983677695,0.3154503,7.72061365,10.97831005,4.035307186,4.736642755,4.956967345,9.232324984,2.971368811,12.21613956,11.02541644,3.969307081,6.967502953,7.449222945,8.445093499,6.028434335,11.2730321,9.719241635,10.01030431,9.210469231,14.69887827,13.95670285,4.476491862,5.507112766,0,0,12.17631966,9.677226328,0.793438142,11.66280632,10.84128128,5.530186258,8.117107997,7.950550065,11.10055722,1.438665455,1.438665455,11.69623296,4.93408712,3.94662794,12.16950227,5.967758848,12.68535108,2.925714648,10.20746585,7.747112101,0,11.02558947,11.98100708,9.749867752,0,10.23639695,0.574149961,3.852128714,8.982719836,11.50725948,9.580153024,6.049879036,9.556000161,3.396584232,10.86415519,9.681096068,7.733923713,10.18128894,11.15367869,10.51944952,6.152572845,7.073391816,12.21932283,9.473594144,0.793438142,0.3154503,8.799414389,0.574149961,12.00651193,11.11855829,5.459831583,3.661897783,7.270435501,2.062467144,10.90278962,2.062467144,7.32938376,0.574149961,8.923684029,14.06638355,9.256161502,8.679846005,7.578433078
